rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,251,blk.12.ffn_down_exps.weight
2,7,4030464,8847360,0x0,251,blk.12.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,251,blk.12.ffn_up_exps.weight
4,7,4816896,17694720,0x0,236,blk.14.ffn_down_exps.weight
5,7,4030464,21725184,0x0,236,blk.14.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,236,blk.14.ffn_up_exps.weight
7,7,4816896,30572544,0x0,15,blk.15.ffn_down_exps.weight
8,7,4030464,34603008,0x0,15,blk.15.ffn_gate_exps.weight
9,7,4030464,38633472,0x0,15,blk.15.ffn_up_exps.weight
10,7,4816896,43450368,0x0,26,blk.16.ffn_down_exps.weight
11,7,4816896,48267264,0x0,130,blk.16.ffn_down_exps.weight
12,7,4030464,52297728,0x0,26,blk.16.ffn_gate_exps.weight
13,7,4030464,56328192,0x0,130,blk.16.ffn_gate_exps.weight
14,7,4030464,60358656,0x0,26,blk.16.ffn_up_exps.weight
15,7,4030464,64389120,0x0,130,blk.16.ffn_up_exps.weight
16,7,4816896,69206016,0x0,11,blk.3.ffn_down_exps.weight
17,7,4816896,74022912,0x0,15,blk.3.ffn_down_exps.weight
18,7,4816896,78839808,0x0,26,blk.3.ffn_down_exps.weight
19,7,4816896,83656704,0x0,41,blk.3.ffn_down_exps.weight
20,7,4816896,88473600,0x0,163,blk.3.ffn_down_exps.weight
21,7,4816896,93290496,0x0,166,blk.3.ffn_down_exps.weight
22,7,4816896,98107392,0x0,174,blk.3.ffn_down_exps.weight
23,7,4816896,102924288,0x0,233,blk.3.ffn_down_exps.weight
24,7,4030464,106954752,0x0,11,blk.3.ffn_gate_exps.weight
25,7,4030464,110985216,0x0,15,blk.3.ffn_gate_exps.weight
26,7,4030464,115015680,0x0,26,blk.3.ffn_gate_exps.weight
27,7,4030464,119046144,0x0,41,blk.3.ffn_gate_exps.weight
28,7,4030464,123076608,0x0,163,blk.3.ffn_gate_exps.weight
29,7,4030464,127107072,0x0,166,blk.3.ffn_gate_exps.weight
30,7,4030464,131137536,0x0,174,blk.3.ffn_gate_exps.weight
31,7,4030464,135168000,0x0,233,blk.3.ffn_gate_exps.weight
32,7,4030464,139198464,0x0,11,blk.3.ffn_up_exps.weight
33,7,4030464,143228928,0x0,15,blk.3.ffn_up_exps.weight
34,7,4030464,147259392,0x0,26,blk.3.ffn_up_exps.weight
35,7,4030464,151289856,0x0,41,blk.3.ffn_up_exps.weight
36,7,4030464,155320320,0x0,163,blk.3.ffn_up_exps.weight
37,7,4030464,159350784,0x0,166,blk.3.ffn_up_exps.weight
38,7,4030464,163381248,0x0,174,blk.3.ffn_up_exps.weight
39,7,4030464,167411712,0x0,233,blk.3.ffn_up_exps.weight
40,7,4816896,172228608,0x0,170,blk.31.ffn_down_exps.weight
41,7,4030464,176259072,0x0,170,blk.31.ffn_gate_exps.weight
42,7,4030464,180289536,0x0,170,blk.31.ffn_up_exps.weight
43,7,4816896,185106432,0x0,187,blk.32.ffn_down_exps.weight
44,7,4030464,189136896,0x0,187,blk.32.ffn_gate_exps.weight
45,7,4030464,193167360,0x0,187,blk.32.ffn_up_exps.weight
46,7,4816896,197984256,0x0,154,blk.33.ffn_down_exps.weight
47,7,4816896,202801152,0x0,223,blk.33.ffn_down_exps.weight
48,7,4030464,206831616,0x0,154,blk.33.ffn_gate_exps.weight
49,7,4030464,210862080,0x0,223,blk.33.ffn_gate_exps.weight
50,7,4030464,214892544,0x0,154,blk.33.ffn_up_exps.weight
51,7,4030464,218923008,0x0,223,blk.33.ffn_up_exps.weight
52,7,4816896,223739904,0x0,147,blk.35.ffn_down_exps.weight
53,7,4030464,227770368,0x0,147,blk.35.ffn_gate_exps.weight
54,7,4030464,231800832,0x0,147,blk.35.ffn_up_exps.weight
55,7,4816896,236617728,0x0,38,blk.36.ffn_down_exps.weight
56,7,4030464,240648192,0x0,38,blk.36.ffn_gate_exps.weight
57,7,4030464,244678656,0x0,38,blk.36.ffn_up_exps.weight
58,7,4816896,249495552,0x0,106,blk.38.ffn_down_exps.weight
59,7,4030464,253526016,0x0,106,blk.38.ffn_gate_exps.weight
